1,PAL DEPOT,21.18460797,72.7903654,54,DUMAS LANGAR,21.084347,72.719351,15.108
1,PAL DEPOT,21.18460797,72.7903654,55,VAISHNODEVI SKY D,21.241879,72.773521,8.573
1,PAL DEPOT,21.18460797,72.7903654,56,DR S.P MUKHER BRID,21.233518,72.804304,8.316
1,PAL DEPOT,21.18460797,72.7903654,57,variav gaam,21.259901,72.817796,12.236
1,PAL DEPOT,21.18460797,72.7903654,58,PURUSHOTTAM NAGAR ,21.233469,72.905706,16.922
1,PAL DEPOT,21.18460797,72.7903654,59,BHIMPORE,21.080944,72.723869,15.728
1,PAL DEPOT,21.18460797,72.7903654,60,BHESAN GAAM,21.215558,72.754277,8.136
1,PAL DEPOT,21.18460797,72.7903654,61,MAKKAI POOL U,21.192293,72.815777,4.078
1,PAL DEPOT,21.18460797,72.7903654,62,SARVODAY VIDHYALAY SEGVACHHAMA,21.220116,72.739943,9.845
1,PAL DEPOT,21.18460797,72.7903654,63,V.N.S.G. UNIVERSITY,21.155067,72.783131,5.407
1,PAL DEPOT,21.18460797,72.7903654,64,SUMAN DARSHAN,21.223193,72.808139,8.393
1,PAL DEPOT,21.18460797,72.7903654,65,MANGAL PANDEY HALL GODADARA,21.166307,72.870658,12.516
1,PAL DEPOT,21.18460797,72.7903654,66,DABHOLI GAAM APPROACH,21.236603,72.807822,8.428
1,PAL DEPOT,21.18460797,72.7903654,67,KHARWARNAGAR BRT,21.177901,72.834178,7.516
1,PAL DEPOT,21.18460797,72.7903654,68,BHESTAN GARDEN TERMINAL,21.125847,72.85233,12.614
1,PAL DEPOT,21.18460797,72.7903654,69,VINDESHWAR MAHADEV TEMPLE,21.137532,72.817753,8.019
1,PAL DEPOT,21.18460797,72.7903654,70,UTRAN RAILWAY STATION,21.232961,72.853939,10.057
1,PAL DEPOT,21.18460797,72.7903654,71,MAGOB GAM,21.19016,72.868282,10.038
